family,id,category,label,name,desc_short,image,корректная_метка
208,6746,Легковоспламеняющиеся,0,Мангал складной,"Мангал складной многоразовый 40 х 25 см., толщина стали 1,5 мм. - толстый металл. Высокопрочная сталь толщиной 1,5 мм, модель способна выдержать многократные нагревания. Мангал идеально подходит для решетки-гриль и шампуров. Мангал складывается и раскладывается за минуту без инструментов.<br/><br/>М",images/6746/0.jpg,0
208,7880,Легковоспламеняющиеся,0,Мангал складной,"Мангал складной многоразовый 40 х 25 см., толщина стали 1,5 мм. - толстый металл. Высокопрочная сталь толщиной 1,5 мм, модель способна выдержать многократные нагревания. Мангал идеально подходит для решетки-гриль и шампуров. Мангал складывается и раскладывается за минуту без инструментов.<br/><br/>М",images/7880/0.jpg,0
208,8474,Легковоспламеняющиеся,0,Брикеты для розжига IMAGE 64 шт. (упаковка 24 шт),"Брикеты IMAGE - это отличное средство для розжига дров и угля. Они изготовлены из высококачественной древесины, которая пропитана качественным парафином. Благодаря этому, каждый кубик горит равномерным пламенем в течение более 6 минут, не выделяя острого запаха и копоти.<br/><br/>Брикеты Image не вп",images/8474/0.jpg,1
208,9348,Легковоспламеняющиеся,0,Мангал складной,"Мангал складной многоразовый 40 х 25 см., толщина стали 1,5 мм. - толстый металл. Высокопрочная сталь толщиной 1,5 мм, модель способна выдержать многократные нагревания. Мангал идеально подходит для решетки-гриль и шампуров. Мангал складывается и раскладывается за минуту без инструментов.<br/><br/>М",images/9348/0.jpg,0
208,18321,Легковоспламеняющиеся,1,"Спички длительного горения Image ""Турист"", длина 5 см, 3 упаковки по 20 шт","Спички Image ""Турист"" используются для разжигания угля, дров, камина, барбекю, костра при любых погодных условиях. <br/><br/>Состав: картон, ДВП, парафин, чиркаш. <br/><br/>Длина спичек: 5 см. <br/><br/>Время горения 6 минут.",images/18321/0.jpg,1
246,3339,БАД,0,Цитруллин малат аминокислоты спортивное питание,"Цитруллин малат аминокислоты спортивное питание представляет собой идеальный предтренировочный комплекс для тех, кто серьезно занимается спортом. Этот продукт является источником цитруллина и доступен в капсулах, а также в порошке. Он разработан для активных людей, стремящихся увеличить эффективност",images/3339/0.jpg,0
246,5158,БАД,0,Цитруллин малат аминокислоты спортивное питание,"Цитруллин малат аминокислоты спортивное питание представляет собой идеальный предтренировочный комплекс для тех, кто серьезно занимается спортом. Этот продукт является источником цитруллина и доступен в капсулах, а также в порошке. Он разработан для активных людей, стремящихся увеличить эффективност",images/5158/0.jpg,0
246,9059,БАД,0,Цитруллин малат аминокислоты спортивное питание,"Цитруллин малат аминокислоты спортивное питание представляет собой идеальный предтренировочный комплекс для тех, кто серьезно занимается спортом. Этот продукт является источником цитруллина и доступен в капсулах, а также в порошке. Он разработан для активных людей, стремящихся увеличить эффективност",images/9059/0.jpg,0
246,13611,БАД,0,Цитруллин малат аминокислоты спортивное питание,"Цитруллин малат аминокислоты спортивное питание представляет собой идеальный предтренировочный комплекс для тех, кто серьезно занимается спортом. Этот продукт является источником цитруллина и доступен в капсулах, а также в порошке. Он разработан для активных людей, стремящихся увеличить эффективност",images/13611/0.jpg,0
246,351,БАД,1,Цитруллин малат аминокислоты спортивное питание,"Цитруллин малат аминокислоты спортивное питание представляет собой идеальный предтренировочный комплекс для тех, кто серьезно занимается спортом. Этот продукт является источником цитруллина и доступен в капсулах, а также в порошке. Он разработан для активных людей, стремящихся увеличить эффективност",images/351/0.jpg,0
246,4032,БАД,1,Цитруллин малат аминокислоты спортивное питание,"Цитруллин малат аминокислоты спортивное питание представляет собой идеальный предтренировочный комплекс для тех, кто серьезно занимается спортом. Этот продукт является источником цитруллина и доступен в капсулах, а также в порошке. Он разработан для активных людей, стремящихся увеличить эффективност",images/4032/0.jpg,0
246,4256,БАД,1,Цитруллин малат аминокислоты спортивное питание,"Цитруллин малат аминокислоты спортивное питание представляет собой идеальный предтренировочный комплекс для тех, кто серьезно занимается спортом. Этот продукт является источником цитруллина и доступен в капсулах, а также в порошке. Он разработан для активных людей, стремящихся увеличить эффективност",images/4256/0.jpg,0
246,16967,БАД,1,Цитруллин малат аминокислоты спортивное питание,"Цитруллин малат аминокислоты спортивное питание представляет собой идеальный предтренировочный комплекс для тех, кто серьезно занимается спортом. Этот продукт является источником цитруллина и доступен в капсулах, а также в порошке. Он разработан для активных людей, стремящихся увеличить эффективност",images/16967/0.jpg,0
304,5586,БАД,0,"Гидрокситриптофан NOW 5-HTP 200mg 60 vcaps, Нау 5htp 200мг","НАУ 5 htp (5htp, 5 нтр) растительный антидепрессант, 200мг 60 капсул NOW. Верни хорошее настроение и улучшай здоровье вместе с 5-НТР от американского бренда Now Foods.<br/><br/>Польза натурального 5НТР для организма:<br/><br/>- повышение мотивации,<br/><br/>- улучшение качества сна,<br/><br/>- стаби",images/5586/0.jpg,1
304,440,БАД,1,"Гидрокситриптофан NOW 5-HTP 200mg 60 vcaps, Нау 5htp 200мг","НАУ 5 htp (5htp, 5 нтр) растительный антидепрессант, 200мг 60 капсул NOW. Верни хорошее настроение и улучшай здоровье вместе с 5-НТР от американского бренда Now Foods.<br/><br/>Польза натурального 5НТР для организма:<br/><br/>- повышение мотивации,<br/><br/>- улучшение качества сна,<br/><br/>- стаби",images/440/0.jpg,1
356,11462,БАД,0,Рутин 100 капсул 450 мг для сосудов,"Рутин — это биофлавоноид, который является незаменимым для организма человека, так как рутин, не может быть синтезирован самостоятельно.  Рутин имеет множество полезных свойств, таких как укрепление сосудов, рутин улучшение кровообращения и защита клеток от свободных радикалов. Принимая рутин внутрь",images/11462/0.jpg,1
356,514,БАД,1,Рутин 100 капсул 450 мг для сосудов,"Рутин — это биофлавоноид, который является незаменимым для организма человека, так как рутин, не может быть синтезирован самостоятельно.  Рутин имеет множество полезных свойств, таких как укрепление сосудов, рутин улучшение кровообращения и защита клеток от свободных радикалов. Принимая рутин внутрь",images/514/0.jpg,1
356,2965,БАД,1,Рутин 100 капсул 450 мг для сосудов,"Рутин — это биофлавоноид, который является незаменимым для организма человека, так как рутин, не может быть синтезирован самостоятельно.  Рутин имеет множество полезных свойств, таких как укрепление сосудов, рутин улучшение кровообращения и защита клеток от свободных радикалов. Принимая рутин внутрь",images/2965/0.jpg,1
356,6437,БАД,1,Рутин 100 капсул 450 мг для сосудов,"Рутин — это биофлавоноид, который является незаменимым для организма человека, так как рутин, не может быть синтезирован самостоятельно.  Рутин имеет множество полезных свойств, таких как укрепление сосудов, рутин улучшение кровообращения и защита клеток от свободных радикалов. Принимая рутин внутрь",images/6437/0.jpg,1
356,7147,БАД,1,Рутин 100 капсул 450 мг для сосудов,"Рутин — это биофлавоноид, который является незаменимым для организма человека, так как рутин, не может быть синтезирован самостоятельно.  Рутин имеет множество полезных свойств, таких как укрепление сосудов, рутин улучшение кровообращения и защита клеток от свободных радикалов. Принимая рутин внутрь",images/7147/0.jpg,1
356,9950,БАД,1,БАД для иммунитета,"Рутин — это биофлавоноид, который является незаменимым для организма человека, так как рутин, не может быть синтезирован самостоятельно.  Рутин имеет множество полезных свойств, таких как укрепление сосудов, рутин улучшение кровообращения и защита клеток от свободных радикалов. Принимая рутин внутрь",images/9950/0.jpg,1
356,10560,БАД,1,Рутин 100 капсул 450 мг для сосудов,"Рутин — это биофлавоноид, который является незаменимым для организма человека, так как рутин, не может быть синтезирован самостоятельно.  Рутин имеет множество полезных свойств, таких как укрепление сосудов, рутин улучшение кровообращения и защита клеток от свободных радикалов. Принимая рутин внутрь",images/10560/0.jpg,1
356,10563,БАД,1,БАД для иммунитета,"Рутин — это биофлавоноид, который является незаменимым для организма человека, так как рутин, не может быть синтезирован самостоятельно.  Рутин имеет множество полезных свойств, таких как укрепление сосудов, рутин улучшение кровообращения и защита клеток от свободных радикалов. Принимая рутин внутрь",images/10563/0.jpg,1
356,12766,БАД,1,Рутин 100 капсул 450 мг для сосудов,"Рутин — это биофлавоноид, который является незаменимым для организма человека, так как рутин, не может быть синтезирован самостоятельно.  Рутин имеет множество полезных свойств, таких как укрепление сосудов, рутин улучшение кровообращения и защита клеток от свободных радикалов. Принимая рутин внутрь",images/12766/0.jpg,1
356,14625,БАД,1,Рутин 100 капсул 450 мг для сосудов,"Рутин — это биофлавоноид, который является незаменимым для организма человека, так как рутин, не может быть синтезирован самостоятельно.  Рутин имеет множество полезных свойств, таких как укрепление сосудов, рутин улучшение кровообращения и защита клеток от свободных радикалов. Принимая рутин внутрь",images/14625/0.jpg,1
356,17063,БАД,1,Рутин 100 капсул 450 мг для сосудов,"Рутин — это биофлавоноид, который является незаменимым для организма человека, так как рутин, не может быть синтезирован самостоятельно.  Рутин имеет множество полезных свойств, таких как укрепление сосудов, рутин улучшение кровообращения и защита клеток от свободных радикалов. Принимая рутин внутрь",images/17063/0.jpg,1
380,553,БАД,0,"Таблетки для похудения, капсулы для снижения аппетита","Продукт НЕ относится к категории БАД. Продукт относится к категории жиросжигателей, спортивное питание. Сертификат и декларация качества прилагаются. таблетки для похудения эффективное и безопасное средство, которое борется с жировыми отложениями. Препарат  подавляет аппетит, снижает чувство голода ",images/553/0.jpg,0
380,3272,БАД,0,"Таблетки для похудения, капсулы для снижения аппетита","Продукт НЕ относится к категории БАД. Продукт относится к категории жиросжигателей, спортивное питание. Сертификат и декларация качества прилагаются. таблетки для похудения эффективное и безопасное средство, которое борется с жировыми отложениями. Препарат  подавляет аппетит, снижает чувство голода ",images/3272/0.jpg,0
380,3061,БАД,1,"Таблетки для похудения, капсулы для снижения аппетита","Продукт НЕ относится к категории БАД. Продукт относится к категории жиросжигателей, спортивное питание. Сертификат и декларация качества прилагаются. таблетки для похудения эффективное и безопасное средство, которое борется с жировыми отложениями. Препарат  подавляет аппетит, снижает чувство голода ",images/3061/0.jpg,0
438,653,БАД,0,Ультимэйт БЦА 12000 228 г Grape,"Ароматизированный BCAA Powder 12,000 228 грамм, Виноград от Ultimate Nutrition - это аминокислоты, способствующие росту мышц и ускоряющие их восстановление. Каждая порция содержит 6000 мг незаменимых аминокислот BCAA (лейцин, валин, изолейцин). ВСАА обеспечивают дополнительные преимущества при трени",images/653/0.jpg,0
438,7455,БАД,0,Ультимэйт БЦА 12000 228 г Grape.,"Ароматизированный BCAA Powder 12,000 228 грамм, Виноград от Ultimate Nutrition - это аминокислоты, способствующие росту мышц и ускоряющие их восстановление. Каждая порция содержит 6000 мг незаменимых аминокислот BCAA (лейцин, валин, изолейцин). ВСАА обеспечивают дополнительные преимущества при трени",images/7455/0.jpg,0
438,15178,БАД,0,Ультимэйт БЦА 12000 228 г Grape..,"Ароматизированный BCAA Powder 12,000 228 грамм, Виноград от Ultimate Nutrition - это аминокислоты, способствующие росту мышц и ускоряющие их восстановление. Каждая порция содержит 6000 мг незаменимых аминокислот BCAA (лейцин, валин, изолейцин). ВСАА обеспечивают дополнительные преимущества при трени",images/15178/0.jpg,0
438,932,БАД,1,Ультимэйт БЦА 12000 228 г Grape,"Ароматизированный BCAA Powder 12,000 228 грамм, Виноград от Ultimate Nutrition - это аминокислоты, способствующие росту мышц и ускоряющие их восстановление. Каждая порция содержит 6000 мг незаменимых аминокислот BCAA (лейцин, валин, изолейцин). ВСАА обеспечивают дополнительные преимущества при трени",images/932/0.jpg,0
438,5023,БАД,1,Ультимэйт БЦА 12000 228 г Grape.,"Ароматизированный BCAA Powder 12,000 228 грамм, Виноград от Ultimate Nutrition - это аминокислоты, способствующие росту мышц и ускоряющие их восстановление. Каждая порция содержит 6000 мг незаменимых аминокислот BCAA (лейцин, валин, изолейцин). ВСАА обеспечивают дополнительные преимущества при трени",images/5023/0.jpg,0
438,7276,БАД,1,Ультимэйт БЦА 12000 228 г Grape..,"Ароматизированный BCAA Powder 12,000 228 грамм, Виноград от Ultimate Nutrition - это аминокислоты, способствующие росту мышц и ускоряющие их восстановление. Каждая порция содержит 6000 мг незаменимых аминокислот BCAA (лейцин, валин, изолейцин). ВСАА обеспечивают дополнительные преимущества при трени",images/7276/0.jpg,0
476,7821,БАД,0,BCAA комплекс аминокислот R-Line,"Спортивное питание BCAA из коллекции бренда Рлайн - многокомпонентный продукт для рельефного тела и упругих мышц. Аминокислоты L - лейцин, L - изолейцин и L - валин не синтезируются в организме самостоятельно, но важны для наращивания мускулатуры или сохранения уже достигнутого результата. Входящие ",images/7821/0.jpg,0
476,715,БАД,1,"BCAA Rline БЦА 2 1 1, Р лайн аминокислоты капсулы","Спортивное питание BCAA из коллекции бренда Рлайн - многокомпонентный продукт для рельефного тела и упругих мышц. Аминокислоты L - лейцин, L - изолейцин и L - валин не синтезируются в организме самостоятельно, но важны для наращивания мускулатуры или сохранения уже достигнутого результата. Входящие ",images/715/0.jpg,0
677,1023,БАД,0,Мощный жиросжигатель в капсулах для похудения и снижения веса,"Продукт НЕ относится к категории БАД. Продукт относится к категории жиросжигателей, спортивное питание. Сертификат и декларация качества прилагаются.<br/><br/>Препарат снижает вес, моделирует силуэт, контролирует аппетит. Таблетки снижают тягу к сладкому, подавляют чувство голода. Этот комплекс для ",images/1023/0.jpg,0
677,6744,БАД,0,Мощный жиросжигатель в капсулах для похудения и снижения веса,"Продукт НЕ относится к категории БАД. Продукт относится к категории жиросжигателей, спортивное питание. Сертификат и декларация качества прилагаются.<br/><br/>Препарат снижает вес, моделирует силуэт, контролирует аппетит. Таблетки снижают тягу к сладкому, подавляют чувство голода. Этот комплекс для ",images/6744/0.jpg,0
677,6894,БАД,1,Мощный жиросжигатель в капсулах для похудения и снижения веса,"Продукт НЕ относится к категории БАД. Продукт относится к категории жиросжигателей, спортивное питание. Сертификат и декларация качества прилагаются.<br/><br/>Препарат снижает вес, моделирует силуэт, контролирует аппетит. Таблетки снижают тягу к сладкому, подавляют чувство голода. Этот комплекс для ",images/6894/0.jpg,0
677,10758,БАД,1,Мощный жиросжигатель в капсулах для похудения и снижения веса,"Продукт НЕ относится к категории БАД. Продукт относится к категории жиросжигателей, спортивное питание. Сертификат и декларация качества прилагаются.<br/><br/>Препарат снижает вес, моделирует силуэт, контролирует аппетит. Таблетки снижают тягу к сладкому, подавляют чувство голода. Этот комплекс для ",images/10758/0.jpg,0
677,12412,БАД,1,Мощный жиросжигатель в капсулах для похудения и снижения веса,"Продукт НЕ относится к категории БАД. Продукт относится к категории жиросжигателей, спортивное питание. Сертификат и декларация качества прилагаются.<br/><br/>Препарат снижает вес, моделирует силуэт, контролирует аппетит. Таблетки снижают тягу к сладкому, подавляют чувство голода. Этот комплекс для ",images/12412/0.jpg,0
677,16554,БАД,1,Мощный жиросжигатель в капсулах для похудения и снижения веса,"Продукт НЕ относится к категории БАД. Продукт относится к категории жиросжигателей, спортивное питание. Сертификат и декларация качества прилагаются.<br/><br/>Препарат снижает вес, моделирует силуэт, контролирует аппетит. Таблетки снижают тягу к сладкому, подавляют чувство голода. Этот комплекс для ",images/16554/0.jpg,0
677,17544,БАД,1,Мощный жиросжигатель в капсулах для похудения и снижения веса,"Продукт НЕ относится к категории БАД. Продукт относится к категории жиросжигателей, спортивное питание. Сертификат и декларация качества прилагаются.<br/><br/>Препарат снижает вес, моделирует силуэт, контролирует аппетит. Таблетки снижают тягу к сладкому, подавляют чувство голода. Этот комплекс для ",images/17544/0.jpg,0
759,1174,БАД,0,OstroVit L-Carnitine Жиросжигатель Л-Карнитин 90 капсул,"OSTROVIT L-CARNITINE 1000<br/><br/>OstroVit L-Carnitine 1000 — это пищевая добавка, которая является источником высококачественного тартрата L-карнитина. Продукт предназначен для физически активных людей, желающих похудеть. L-карнитин является одним из самых популярных веществ, используемых потребит",images/1174/0.jpg,0
759,1368,БАД,1,Жиросжигатель ОстроВит Л-Карнитин OstroVit L-Carnitine 90 капсул,"OSTROVIT L-CARNITINE 1000<br/><br/>OstroVit L-Carnitine 1000 — это пищевая добавка, которая является источником высококачественного тартрата L-карнитина. Продукт предназначен для физически активных людей, желающих похудеть. L-карнитин является одним из самых популярных веществ, используемых потребит",images/1368/0.jpg,0
766,1192,БАД,0,"Hot pepper / Горячий Перец капсулы для похудения, препарат для лишнего веса","Hot Pepper — французкий эффективный продукт для похудения и снижения веса. Капсулы понижают тягу к сладкому, подавляют чувство голода. Сильный спортивный жиросжигатель помогает с уменьшением объемов, коррекцией фигуры, сжиганием жира без диет. Препарат для борьбы с лишним весом борется с замедленным",images/1192/0.jpg,0
766,1618,БАД,0,"Hot pepper / Горячий Перец капсулы для похудения, препарат для лишнего веса","Hot Pepper — французкий эффективный продукт для похудения и снижения веса. Капсулы понижают тягу к сладкому, подавляют чувство голода. Сильный спортивный жиросжигатель помогает с уменьшением объемов, коррекцией фигуры, сжиганием жира без диет. Препарат для борьбы с лишним весом борется с замедленным",images/1618/0.jpg,0
766,1754,БАД,0,Препарат для похудения снижение веса LIPOFORM,"<p>LIPOFORM – натуральный жиросжигатель от DeisiFarm, разработанный для эффективного похудения. В основе формулы – L-карнитин, экстракты зеленого чая, гарцинии и кайенского перца, а также витамин Е и семена льна. Компоненты работают комплексно: ускоряют метаболизм, снижают аппетит и блокируют накопл",images/1754/0.jpg,0
766,1807,БАД,0,"Hot pepper / Горячий Перец капсулы для похудения, препарат для лишнего веса","Hot Pepper — французкий эффективный продукт для похудения и снижения веса. Капсулы понижают тягу к сладкому, подавляют чувство голода. Сильный спортивный жиросжигатель помогает с уменьшением объемов, коррекцией фигуры, сжиганием жира без диет. Препарат для борьбы с лишним весом борется с замедленным",images/1807/0.jpg,0
766,4698,БАД,0,"Hot pepper / Горячий Перец капсулы для похудения, препарат для лишнего веса","Hot Pepper — французкий эффективный продукт для похудения и снижения веса. Капсулы понижают тягу к сладкому, подавляют чувство голода. Сильный спортивный жиросжигатель помогает с уменьшением объемов, коррекцией фигуры, сжиганием жира без диет. Препарат для борьбы с лишним весом борется с замедленным",images/4698/0.jpg,0
766,12797,БАД,0,"Таблетки для похудения Hot Pepper, мощный жиросжигатель против лишнего веса","Hot Pepper — французкий эффективный продукт для похудения и снижения веса. Капсулы понижают тягу к сладкому, подавляют чувство голода. Сильный спортивный жиросжигатель помогает с уменьшением объемов, коррекцией фигуры, сжиганием жира без диет. Препарат для борьбы с лишним весом борется с замедленным",images/12797/0.jpg,0
766,14723,БАД,0,"Hot pepper / Горячий Перец капсулы для похудения, препарат для лишнего веса","Hot Pepper — французкий эффективный продукт для похудения и снижения веса. Капсулы понижают тягу к сладкому, подавляют чувство голода. Сильный спортивный жиросжигатель помогает с уменьшением объемов, коррекцией фигуры, сжиганием жира без диет. Препарат для борьбы с лишним весом борется с замедленным",images/14723/0.jpg,0
766,16217,БАД,0,"Hot pepper / Горячий Перец капсулы для похудения, препарат для лишнего веса","Hot Pepper — французкий эффективный продукт для похудения и снижения веса. Капсулы понижают тягу к сладкому, подавляют чувство голода. Сильный спортивный жиросжигатель помогает с уменьшением объемов, коррекцией фигуры, сжиганием жира без диет. Препарат для борьбы с лишним весом борется с замедленным",images/16217/0.jpg,0
766,15042,БАД,1,Препарат для похудения снижение веса,"Начните свой путь к стройности сегодня. Бад Lipoform - это инновационный жиросжигатель, разработанный специально для помощи в похудении и снижении веса. Он содержит уникальную комбинацию активных компонентов, которые помогают ускорить метаболизм, сжигать жир и подавлять аппетит. Главным активным ком",images/15042/0.jpg,1
766,16151,БАД,1,Препарат для похудения снижение веса,"Начните свой путь к стройности сегодня. Бад Lipoform - это инновационный жиросжигатель, разработанный специально для помощи в похудении и снижении веса. Он содержит уникальную комбинацию активных компонентов, которые помогают ускорить метаболизм, сжигать жир и подавлять аппетит. Главным активным ком",images/16151/0.jpg,1
766,16281,БАД,1,Препарат для похудения снижение веса,"Начните свой путь к стройности сегодня. Бад Lipoform - это инновационный жиросжигатель, разработанный специально для помощи в похудении и снижении веса. Он содержит уникальную комбинацию активных компонентов, которые помогают ускорить метаболизм, сжигать жир и подавлять аппетит. Главным активным ком",images/16281/0.jpg,1
771,8309,БАД,0,Dr.Health Цинка Цитрат 25мг 60 таблеток,"Цинк уменьшает длительность простудных заболеваний. Снижает риск развития возрастной макулодистрофии. Замедляет старение. Оказывает профилактику неврологических и депрессивных расстройств. Ускоряет процесс регенерации кожи, повышает её эластичность. Борется с причинами появления прыщей и угрей. Цинк",images/8309/0.jpg,0
771,1201,БАД,1,"Цинк цитрат Dr.Health в таблетках 25 мг 30 шт для мужчин и женщин / пищевая добавка для здоровья организма, повышения иммунитета, эластичности кожи","Цитрат цинка бренда Dr.Health обеспечивает повышение иммунитета и увеличение эластичности кожи. БАД насыщает организм микроэлементами, способствует укреплению иммунной системы, улучшению обмена веществ. Биодобавка к питанию эффективна против прыщей и при снижении работоспособности. Препарат стимулир",images/1201/0.jpg,1
771,3740,БАД,1,"Цинк цитрат Dr.Health в таблетках 25 мг 60 шт для мужчин и женщин / пищевая добавка для здоровья организма, повышения иммунитета, эластичности кожи","Цитрат цинка бренда Dr.Health обеспечивает повышение иммунитета и увеличение эластичности кожи. БАД насыщает организм микроэлементами, способствует укреплению иммунной системы, улучшению обмена веществ. Биодобавка к питанию эффективна против прыщей и при снижении работоспособности. Препарат стимулир",images/3740/0.jpg,1
771,11686,БАД,1,"Цинк цитрат Dr.Health в таблетках 25 мг 30 шт для мужчин и женщин / пищевая добавка для здоровья организма, повышения иммунитета, эластичности кожи","Цитрат цинка бренда Dr.Health обеспечивает повышение иммунитета и увеличение эластичности кожи. БАД насыщает организм микроэлементами, способствует укреплению иммунной системы, улучшению обмена веществ. Биодобавка к питанию эффективна против прыщей и при снижении работоспособности. Препарат стимулир",images/11686/0.jpg,1
771,18157,БАД,1,"Цинк цитрат Dr.Health в таблетках 25 мг 90 шт для мужчин и женщин / пищевая добавка для здоровья организма, повышения иммунитета, эластичности кожи","Цитрат цинка бренда Dr.Health обеспечивает повышение иммунитета и увеличение эластичности кожи. БАД насыщает организм микроэлементами, способствует укреплению иммунной системы, улучшению обмена веществ. Биодобавка к питанию эффективна против прыщей и при снижении работоспособности. Препарат стимулир",images/18157/0.jpg,1
789,9671,БАД,0,"Янтарная кислота EGENY с соком граната 15 стиков питьевая, для энергии, укрепления иммунитета, для похудения, для кожи, волос и ногтей, для сердца и почек","Представьте себе природный эликсир, который не только полезен для здоровья, но и приятен на вкус. Именно такой продукт предлагает компания EGENY - янтарную кислоту в удобных стиках. Это не просто очередная пищевая добавка, а настоящий помощник для вашего организма.<br/><br/>Янтарная кислота EGENY ун",images/9671/0.jpg,0
789,1237,БАД,1,"Янтарная кислота питьевая EGENY с соком граната 30 стиков, для энергии, укрепления иммунитета, для похудения, для кожи, волос и ногтей. Витамины для сердца и почек","Представьте себе природный эликсир, который не только полезен для здоровья, но и приятен на вкус. Именно такой продукт предлагает компания EGENY - янтарную кислоту в удобных стиках. Это не просто очередная биологически активная добавка, а настоящий помощник для вашего организма. <br/><br/>Янтарная к",images/1237/0.jpg,0
789,16665,БАД,1,"Янтарная кислота питьевая EGENY с соком граната 15 стиков, для энергии, укрепления иммунитета, для похудения, для кожи, волос и ногтей. Витамины для сердца и почек","Представьте себе природный эликсир, который не только полезен для здоровья, но и приятен на вкус. Именно такой продукт предлагает компания EGENY - янтарную кислоту в удобных стиках. Это не просто очередная биологически активная добавка, а настоящий помощник для вашего организма. <br/><br/>Янтарная к",images/16665/0.jpg,0
828,1298,БАД,0,FASHION GIRL капсулы для похудения и снижения веса,"Продукт НЕ относится к категории БАД. Продукт относится к категории жиросжигателей, спортивное питание. Сертификат и декларация качества прилагаются.

Капсулы Fashion girl – безопасный и эффективный способ создания красивой стройной фигуры за несколько недель. Натуральный состав пищевой добавки отли",images/1298/0.jpg,0
